iter	MAPE	RMSE	MAE
1833	0.1226641388	313919.9699	191782.6121
1834	0.1226552638	313831.092	191759.7944
1835	0.1226320783	313769.0408	191703.956
1836	0.1225888444	313701.336	191661.0953
1837	0.1225557313	313635.0499	191624.9873
1838	0.1225502343	313528.2833	191608.7302
1839	0.1225450743	313470.1728	191584.643
1840	0.1225382807	313381.9262	191565.6958
1841	0.122546136	313291.3587	191544.9566
1842	0.1225353363	313224.2515	191528.1013
1843	0.1225253779	313101.4068	191477.9093
1844	0.1225267843	313093.594	191474.0323
1845	0.1224563395	313007.0833	191393.0799
1846	0.1224337973	312904.2451	191325.1099
1847	0.1223500953	312763.9749	191239.258
1848	0.122348809	312638.6357	191196.4569
1849	0.1223406653	312551.3834	191175.0031
1850	0.1222833067	312462.1429	191120.3717
1851	0.12227679	312379.139	191080.1538
1852	0.1222711861	312298.3435	191041.9016
1853	0.1222020391	312202.3585	190931.4028
1854	0.1221985489	312112.3525	190908.5613
1855	0.1221905721	312008.3963	190894.2263
1856	0.1221727404	311901.7933	190860.0116
1857	0.1221548334	311859.2367	190822.5136
1858	0.1221473904	311756.7172	190805.2861
1859	0.1221273524	311667.2913	190777.0855
1860	0.1221226338	311571.3166	190751.0637
1861	0.1220996691	311453.4103	190700.3819
1862	0.1220959238	311364.8827	190675.2511
1863	0.1220821814	311264.5583	190652.107
1864	0.1220182843	311155.6213	190560.3538
1865	0.1220198812	311148.6338	190558.2497
1866	0.121979868	311109.5295	190525.2892
1867	0.1219604762	311021.6922	190498.3644
1868	0.1219516416	310953.156	190475.1283
1869	0.1219531613	310946.2682	190473.0187
1870	0.1219467159	310875.1087	190457.1527
1871	0.1219408665	310791.541	190442.3805
1872	0.1218832902	310704.3201	190350.8133
1873	0.1218799751	310583.9238	190313.5708
1874	0.1218688763	310520.074	190293.2936
1875	0.1218359838	310460.9814	190241.9751
1876	0.1218242184	310387.9816	190222.1747
1877	0.1218232232	310363.2031	190211.8662
1878	0.121763203	310275.0232	190134.568
1879	0.1217646379	310268.1978	190132.4189
1880	0.1217549302	310192.4292	190113.0584
1881	0.1217538531	310168.0439	190102.8445
1882	0.1217160943	310040.2042	190051.6213
1883	0.1217079807	309989.9974	190016.4488
1884	0.1216719416	309942.2814	189973.0906
1885	0.1215721761	309859.0738	189902.9808
1886	0.1215577382	309788.393	189873.7233
1887	0.1215466533	309717.603	189854.8923
1888	0.1214944413	309623.0678	189765.8606
1889	0.1214848552	309569.5911	189741.8418
1890	0.1214408167	309449.1294	189655.8461
1891	0.1214058713	309333.3048	189559.0469
1892	0.1214083648	309326.504	189557.3011
1893	0.1213886293	309276.5163	189529.9255
1894	0.1213851549	309167.9035	189504.4573
1895	0.1213847566	309157.6804	189499.4337
1896	0.1213331197	309046.2328	189445.0958
1897	0.12133561	309039.5134	189443.3713
1898	0.1213310114	308961.6525	189408.217
1899	0.1212919805	308848.7478	189336.0195
1900	0.1212944616	308842.1812	189334.3102
1901	0.121297691	308829.4866	189330.4429
1902	0.1212835319	308761.6932	189301.9078
1903	0.1212848477	308755.2671	189299.8107
1904	0.1212258052	308696.2653	189223.1257
1905	0.1212223093	308661.8326	189210.3802
1906	0.1211724026	308553.0835	189157.9957
1907	0.1211653452	308454.4588	189144.0572
1908	0.1211540066	308397.7806	189109.975
1909	0.1210962501	308296.5348	189023.9868
1910	0.1210615856	308240.319	188996.0016
1911	0.1210297916	308127.7033	188957.6683
1912	0.1210308549	308120.7346	188955.7249
1913	0.1210305932	308111.85	188952.0179
1914	0.1209890376	307979.2493	188856.3364
1915	0.1209343281	307843.2423	188722.7983
1916	0.12087604	307790.4417	188677.3423
1917	0.1208621366	307732.109	188639.0555
1918	0.1208504892	307659.1865	188583.1558
1919	0.1208469961	307573.3634	188562.8315
1920	0.1207744642	307447.3391	188479.141
1921	0.1207655645	307345.3761	188445.2798
1922	0.120743331	307204.2266	188408.8734
1923	0.1207395705	307170.3971	188396.2044
1924	0.1207373637	307077.9932	188375.3529
1925	0.1206956252	307031.8872	188333.219
1926	0.1206911277	306942.2526	188308.4188
1927	0.1206043346	306806.6307	188198.8939
1928	0.1205585478	306664.3642	188085.5191
1929	0.1205607202	306658.0376	188083.7415
1930	0.120556225	306581.247	188066.4523
1931	0.1205383946	306498.2098	188041.4661
1932	0.12053327	306461.2905	188026.3033
1933	0.1204938432	306402.7019	187960.8014
1934	0.1204857067	306288.2061	187915.5622
1935	0.120484582	306214.6818	187897.6831
1936	0.1203968476	306091.1213	187823.1888
1937	0.1203909273	306023.7072	187809.0172
1938	0.1203686944	305985.7763	187787.7224
1939	0.1203424745	305905.5929	187745.1176
1940	0.1203250808	305867.4465	187710.9198
1941	0.1203272703	305861.1646	187709.153
1942	0.1202784363	305765.9456	187651.7014
1943	0.1202672296	305712.6472	187618.7827
1944	0.1202615983	305646.6099	187605.4678
1945	0.1202444362	305624.0643	187581.2756
1946	0.1202404941	305544.56	187559.599
1947	0.1202426305	305538.3433	187557.818
1948	0.1202368531	305450.2751	187542.6131
1949	0.1202113824	305347.7247	187514.2891
1950	0.120185667	305295.0195	187475.9885
1951	0.1201877104	305288.8677	187474.1813
1952	0.120179724	305177.8585	187429.4231
1953	0.1201689827	305105.3455	187410.3662
1954	0.1201542997	305046.4431	187369.8342
1955	0.1201474502	304946.0851	187348.5461
1956	0.1201461686	304831.8344	187308.9657
1957	0.1201212072	304738.6172	187246.1387
1958	0.12012315	304732.5494	187244.3147
1959	0.1201197267	304699.3104	187232.1682
1960	0.1201120248	304632.8034	187216.4771
1961	0.1200987885	304578.199	187176.5988
1962	0.1200702929	304494.1272	187114.9337
1963	0.1200251708	304428.0277	187042.3053
1964	0.1199618257	304320.6874	186952.5583
1965	0.1198764717	304201.591	186879.6627
1966	0.1198738613	304177.8841	186868.7149
1967	0.1198193346	304065.0342	186803.8854
1968	0.1197579095	303942.1721	186684.2321
1969	0.1197382825	303893.7384	186657.3642
1970	0.1197402663	303887.7067	186655.577
1971	0.1197183252	303851.6151	186631.7147
1972	0.1196985867	303832.2955	186611.7642
1973	0.119690879	303734.2383	186582.7944
1974	0.1196928039	303728.2827	186580.9988
1975	0.1196151798	303633.4085	186504.779
1976	0.1196056331	303538.4197	186469.1125
1977	0.1195916243	303464.3459	186440.0429
1978	0.1195768335	303361.9475	186407.3507
1979	0.1195385491	303308.6836	186362.6202
1980	0.1195405341	303302.7955	186360.86
1981	0.1194868125	303203.6625	186292.8327
1982	0.1194781442	303176.1036	186274.1719
1983	0.1194064915	303122.5826	186213.3838
1984	0.1194045837	303111.41	186206.6683
1985	0.1193911522	303047.639	186180.0694
1986	0.1193815941	302946.1377	186147.7082
1987	0.1193797934	302935.1164	186141.5785
1988	0.1193163575	302812.517	186026.9248
1989	0.1193128487	302779.9352	186015.0713
1990	0.1192861527	302712.6896	185959.3941
1991	0.1192844749	302701.9075	185953.6592
1992	0.1192406361	302601.6503	185906.8676
1993	0.1192065264	302502.5147	185857.1943
1994	0.1192082511	302496.7046	185855.3483
1995	0.1192103173	302464.1139	185842.796
1996	0.1191965047	302367.7891	185815.6174
1997	0.1191972294	302362.0833	185813.4357
1998	0.1191868805	302324.4373	185797.6738
1999	0.1191830647	302243.2994	185774.5377
2000	0.1191667658	302143.0949	185713.9338
2001	0.1191630791	302066.5588	185693.9234
2002	0.1191485267	301969.5883	185646.7632
2003	0.1191493469	301963.9441	185644.6376
2004	0.1191488737	301919.4066	185627.7655
2005	0.1191381005	301859.8786	185611.7702
2006	0.119133639	301787.4153	185578.9195
2007	0.1191130986	301690.0088	185531.3386
2008	0.1191082663	301647.4089	185520.2879
2009	0.1191044457	301615.5964	185508.2987
2010	0.1190801388	301506.1118	185447.8607
2011	0.1190659327	301439.0718	185427.069
2012	0.1190521321	301373.3477	185406.7311
2013	0.1189920856	301289.6875	185357.9248
2014	0.1189866268	301227.608	185345.1014
2015	0.1189806915	301141.9516	185330.0886
2016	0.1189641368	301062.6782	185306.4756
2017	0.1189085501	300966.0708	185203.9408
2018	0.1188504984	300845.303	185145.6325
2019	0.1188462802	300772.6677	185128.8605
2020	0.1188472887	300767.1159	185126.846
2021	0.1188332174	300699.585	185085.2144
2022	0.1188084932	300621.3989	185057.5499
2023	0.1187940228	300536.6293	185013.9166
2024	0.118743943	300429.636	184956.6892
2025	0.1187437863	300376.3048	184938.6926
2026	0.1187389832	300325.5643	184926.3355
2027	0.1186728671	300210.2023	184858.8059
2028	0.1186465037	300154.2578	184837.3572
2029	0.118633494	300050.4315	184806.9912
2030	0.1186390288	300025.9066	184799.5612
2031	0.118637784	300016.0548	184794.8055
2032	0.1186327403	299955.2868	184782.3408
2033	0.1185943643	299837.2582	184711.8864
2034	0.1185484651	299786.7467	184676.3354
2035	0.1185483957	299734.6027	184658.81
2036	0.118537193	299614.7109	184627.045
2037	0.118509304	299485.5502	184573.3337
2038	0.1184904386	299420.2428	184514.0316
2039	0.1184924716	299414.7485	184512.3965
2040	0.1184894618	299311.8998	184478.5982
2041	0.1184833192	299256.1959	184452.036
2042	0.1184801682	299225.062	184440.6963
2043	0.1184815187	299157.7617	184415.879
2044	0.1184824478	299151.5746	184412.6454
2045	0.1184697958	299082.9045	184385.9524
2046	0.1184648711	299052.6449	184375.4258
2047	0.1184594367	298998.3323	184351.0027
2048	0.118448956	298907.8246	184325.6658
2049	0.1184453292	298834.1017	184306.0979
2050	0.1184454032	298828.1957	184303.1221
2051	0.1184423707	298797.9022	184291.9084
2052	0.1184426438	298789.1964	184287.5266
2053	0.1184243472	298694.1982	184253.7669
2054	0.118418198	298634.0509	184237.4936
2055	0.1184083023	298578.9599	184222.6145
2056	0.1184082507	298528.1478	184205.8337
2057	0.118364125	298450.7952	184160.9117
2058	0.1183487722	298373.6803	184139.0507
2059	0.1183374496	298330.1181	184116.3513
2060	0.1183354417	298305.9819	184108.4987
2061	0.1183312409	298205.6354	184060.2899
2062	0.118335031	298185.4633	184055.6642
2063	0.1183170854	298135.4181	184021.7492
2064	0.1183073772	298079.7252	184006.6819
2065	0.118281954	298033.9872	183978.3202
2066	0.1182643638	297942.6891	183946.0774
2067	0.1182511367	297863.5994	183905.4629
2068	0.1182470553	297803.5905	183892.8343
2069	0.1182308776	297715.8435	183862.1638
2070	0.1182277945	297638.9411	183838.6537
2071	0.1182247559	297561.1245	183816.4367
2072	0.1182222435	297539.3069	183810.1999
2073	0.1182181707	297511.0502	183799.4024
2074	0.1181898927	297446.7605	183757.5729
2075	0.1181545965	297344.0101	183679.5665
2076	0.1180844528	297274.4836	183620.1145
2077	0.118078571	297233.2486	183598.5366
2078	0.1180640959	297150.0416	183546.9438
2079	0.118001607	297035.3117	183489.0489
2080	0.1179958023	296977.4265	183473.5179
2081	0.11799241	296954.7247	183466.0576
2082	0.1179759059	296832.1982	183438.5535
2083	0.1179709928	296768.0414	183426.0042
2084	0.1179745421	296755.3869	183422.2023
2085	0.1179760589	296744.7568	183417.5159
2086	0.1179660514	296714.1596	183405.0902
2087	0.1179508127	296627.4371	183350.0297
2088	0.1179466903	296590.6666	183340.7002
2089	0.1179493359	296479.587	183316.8837
2090	0.1179369752	296394.1268	183296.7784
2091	0.1179148258	296359.0812	183265.5111
2092	0.1178944566	296280.0629	183230.8778
2093	0.1178788575	296209.404	183194.2352
2094	0.1178635485	296141.1403	183158.2128
2095	0.1178397409	296085.2781	183113.1812
2096	0.1177779349	296003.4366	183021.5918
2097	0.117762756	295872.8231	182981.3596
2098	0.1177629245	295866.8672	182977.9577
2099	0.1177646876	295802.4811	182954.5743
2100	0.1177648969	295796.6019	182951.2123
2101	0.1177550619	295735.7134	182932.1787
2102	0.1177260526	295649.8391	182892.3726
2103	0.1176886324	295550.3763	182819.5152
2104	0.1176796669	295457.7245	182788.3435
2105	0.1176796552	295442.0648	182780.1266
2106	0.1176796224	295426.6904	182771.9931
2107	0.1176665615	295316.8278	182748.0792
2108	0.1176548114	295265.6554	182725.9548
2109	0.1176364758	295170.0073	182685.0884
2110	0.1176280378	295126.9521	182657.0215
2111	0.117628234	295121.2014	182653.6985
2112	0.117627708	295102.7934	182648.7717
2113	0.1176257642	295080.7731	182641.3774
2114	0.1176274976	295070.6521	182636.8679
2115	0.117626538	295037.427	182627.1521
2116	0.1175749546	294933.4456	182534.1277
2117	0.1175708205	294907.1982	182523.7688
2118	0.1175660537	294886.3918	182514.7065
2119	0.117562911	294829.9727	182494.8957
2120	0.1175630968	294824.3073	182491.6025
2121	0.1175585492	294793.2897	182479.8195
2122	0.1175430642	294665.8116	182440.0904
2123	0.11753161	294600.0862	182415.5441
2124	0.1175318413	294594.4874	182412.2881
2125	0.117532046	294588.9562	182409.0462
2126	0.1175189866	294532.3564	182384.5971
2127	0.1175191826	294526.8827	182381.3676
2128	0.1175203056	294517.0403	182376.8756
2129	0.1175147234	294462.5788	182362.1358
2130	0.1175131319	294456.5176	182358.1542
2131	0.1175133355	294451.174	182354.9743
2132	0.1175095956	294441.5906	182348.3096
2133	0.1175111813	294431.9431	182343.9262
2134	0.1175083455	294379.9805	182319.0306
2135	0.1174498996	294292.3393	182266.2609
2136	0.1174252163	294207.1713	182211.4748
2137	0.117426161	294201.8798	182208.5854
2138	0.1174253819	294193.7163	182203.6565
2139	0.1174218513	294182.5441	182197.1659
2140	0.117422715	294177.3621	182194.284
2141	0.117422635	294172.2622	182191.0814
2142	0.1174234528	294167.2059	182188.2221
2143	0.1174197894	294157.3372	182182.7363
2144	0.1174205481	294152.3656	182179.883
2145	0.1174196554	294144.7789	182174.7506
2146	0.1174194461	294139.8876	182171.5729
2147	0.1174176093	294134.3736	182168.3603
2148	0.1174140516	294123.7136	182162.8116
2149	0.1174132825	294116.3295	182158.6612
2150	0.1174124499	294111.5804	182156.1066
2151	0.117413268	294106.8581	182154.2156
2152	0.1174122471	294101.565	182151.0705
2153	0.117409352	294050.9586	182128.3281
2154	0.117409224	294045.7202	182125.5206
2155	0.1173941898	293972.1337	182104.8482
2156	0.1173113336	293870.5893	182030.8436
2157	0.1173104175	293865.3133	182028.2033
2158	0.1173100106	293859.5089	182024.8458
2159	0.1173106042	293854.3765	182022.3814
2160	0.1173111299	293849.3116	182019.9235
2161	0.1173078324	293841.2332	182014.4635
2162	0.1172446837	293733.0395	181957.9467
2163	0.1172436556	293728.0757	181954.8621
2164	0.1172448387	293723.142	181952.7378
2165	0.1172057167	293655.1997	181884.6112
2166	0.1171994054	293603.4895	181870.5593
2167	0.1171558163	293557.4004	181837.0792
2168	0.1171417513	293460.5504	181795.1709
2169	0.1171373585	293437.4551	181786.9823
2170	0.1171371593	293432.6075	181784.3054
2171	0.1171011985	293314.5253	181715.5243
2172	0.1170869617	293252.241	181675.6552
2173	0.1170841063	293232.687	181666.8488
2174	0.1170837158	293224.545	181661.857
2175	0.117082525	293219.1522	181658.3128
2176	0.1170872612	293144.3219	181641.9319
2177	0.1170645461	293091.8756	181599.8301
2178	0.1170651181	293087.1334	181597.4767
2179	0.1170590841	293013.2244	181575.4535
2180	0.1170492312	292960.4124	181561.0201
2181	0.1170367485	292862.5498	181539.4617
2182	0.117036451	292857.2242	181536.3132
2183	0.1170364732	292850.0304	181531.2902
2184	0.1170350112	292833.678	181522.4031
2185	0.1170348998	292829.1438	181520.2963
2186	0.116980445	292729.9965	181427.8381
2187	0.1169793111	292724.8556	181424.8194
2188	0.116980166	292717.9338	181421.3406
2189	0.1169813532	292713.4225	181419.3612
2190	0.1169713464	292655.2187	181401.7331
2191	0.1169682729	292644.7991	181394.7193
2192	0.1169694202	292640.3679	181392.7468
2193	0.1169686967	292634.4262	181389.5377
2194	0.116968982	292630.0955	181387.2522
2195	0.1169669283	292625.1677	181383.4818
2196	0.1169636763	292615.0512	181377.1367
2197	0.1169632191	292600.6662	181371.5423
2198	0.1169467489	292577.8009	181356.9002
2199	0.116944241	292567.9948	181350.7248
2200	0.1169435075	292563.1933	181348.1986
2201	0.11693904	292469.0471	181302.5798
2202	0.116922291	292382.1226	181239.578
2203	0.116913019	292287.7328	181218.0087
2204	0.116910101	292278.3317	181211.8047
2205	0.1168990504	292220.8176	181192.8561
2206	0.1168867829	292132.9651	181161.9186
2207	0.116882081	292110.4482	181151.3749
2208	0.1168411596	292046.4914	181087.258
2209	0.1168018061	291977.2415	181053.9417
2210	0.1167869236	291915.7945	181011.5954
2211	0.1167826041	291891.2207	181002.3355
2212	0.1167530136	291826.317	180956.4373
2213	0.1167370461	291754.0712	180914.4918
2214	0.1167326385	291729.039	180905.7601
2215	0.1166846824	291662.0509	180857.4656
2216	0.1166637818	291564.5727	180782.501
2217	0.1166579783	291512.728	180768.5403
2218	0.1166523277	291461.7624	180754.9058
2219	0.1166238678	291377.4242	180716.154
2220	0.1166200316	291334.1409	180703.7811
2221	0.1166162649	291291.7236	180691.5487
2222	0.1165962508	291233.0362	180649.748
2223	0.116575146	291160.4657	180617.4067
2224	0.1165713735	291140.0854	180610.1998
2225	0.1165187992	291090.982	180553.094
2226	0.1164693135	291008.9006	180499.0065
2227	0.1164598142	290947.1621	180482.1632
2228	0.1164543784	290869.7287	180468.2074
2229	0.1164110432	290790.4333	180398.7913
2230	0.1164062135	290719.3383	180381.1205
2231	0.1163811972	290631.379	180308.4436
2232	0.1163823023	290627.1463	180306.746
2233	0.1163833754	290622.9688	180305.0482
2234	0.116372455	290521.5069	180271.6862
2235	0.1163671696	290445.4734	180257.8405
2236	0.1163476895	290354.0893	180230.3413
2237	0.1163256406	290281.998	180208.6785
2238	0.1163133672	290222.7146	180189.7344
2239	0.1162956508	290133.2498	180163.5513
2240	0.1162793408	290045.5557	180139.0721
2241	0.116274491	289967.6695	180122.8412
2242	0.1162713489	289945.8225	180115.3946
2243	0.11624473	289880.6689	180060.1293
2244	0.1162409961	289857.7949	180051.8743
2245	0.1162382057	289838.181	180046.0267
2246	0.1162163213	289778.6834	179997.243
2247	0.1162176946	289774.5527	179995.6815
2248	0.116185418	289684.84	179934.1859
2249	0.1161647157	289635.2113	179894.3556
2250	0.1161660837	289631.1512	179893.1821
2251	0.1161260843	289575.5062	179836.0922
2252	0.1161073389	289485.6462	179787.0132
2253	0.1161043302	289465.3315	179778.4409
2254	0.1160836577	289374.096	179719.1141
2255	0.1160807877	289360.9	179713.196
2256	0.116082071	289356.883	179711.9932
2257	0.1160664632	289300.8355	179689.876
2258	0.1160488776	289178.13	179658.9815
2259	0.1160436139	289130.7269	179636.029
2260	0.1160396885	289108.7126	179627.656
2261	0.1159823887	289021.1451	179560.2134
2262	0.1159836583	289017.1834	179559.0149
2263	0.1159785929	288970.3854	179545.8496
2264	0.1159742743	288921.9879	179525.3463
2265	0.1159759977	288915.9262	179522.4256
2266	0.1159508448	288847.8936	179495.0103
2267	0.1159462676	288827.0062	179485.9951
2268	0.1159402936	288744.8294	179462.0714
2269	0.1159289897	288697.1774	179447.5108
